restaurant_id,name,days_in_advance,primary_cuisine,secondary_cuisines,primary_dining_style,secondary_dining_styles,facilities,primary_place,places,hashtags,weighted_rating_score,total_revenue,total_bookings,total_guests,total_no_shows,total_temporary_bookings,avg_revenue_per_booking,no_show_rate,kol_views,kol_likes,kol_comments,unique_kols_used,web_views,web_revenue,restaurant_name_en,restaurant_name_th,extracted_location,kol_engagement_rate
6590.0,Omar Shariff Authentic Indian Cuisine,90.0,indian,indian,casual dining,"grill/bbq, fine dining, casual dining, hotel buffet, family friendly, open air/outdoor","outdoor seating, free event equipment, indoor seating, have parking, vegan/vegetarian friendly, roadside parking, accommodates 50+ people, have baby chair, free wifi",mrtroute:mrt tan kah kee,mrtroute:mrt tan kah kee,Unknown,,12084.0,9.0,30.0,0.0,1.0,1342.6666666666667,0.0,0.0,0.0,0.0,0.0,12.0,0.0,Omar Shariff Authentic Indian Cuisine,Omar Shariff Authentic Indian Cuisine,Indian,0.0
6592.0,Hooligan by Apache,90.0,thai,"fusion, thai, thai isaan",casual dining,"pub/bar, wine bar, sports bar, fine dining, family friendly, casual dining","indoor seating, free wifi, pet friendly, games, have parking, private room up to 20 people, outdoor seating, live music",location:bang khae,Unknown,Unknown,4.770210448652636,111600.0,4.0,19.0,0.0,0.0,27900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hooligan by Apache,ฮูลิแกน บาย อาปาเช่,Thai,0.0
6593.0,Premium Big Boat Eight Islands Sunset (Krabi),90.0,thai,thai,activity/experience,activity/experience,have parking,location:krabi,Unknown,Unknown,,93564.0,1.0,4.0,0.0,0.0,93564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Premium Big Boat Eight Islands Sunset (Krabi),Premium Big Boat Eight Islands Sunset (Krabi),Thai,0.0
6594.0,Chiangkham Restaurant (Chiang Mai),90.0,thai,"thai northern, thai",healthy,"casual dining, healthy, buffet, hotel restaurant, family friendly, afternoon tea","outdoor seating, swimming pool, vegan/vegetarian friendly, wheelchair access, indoor seating, scenic view, have baby chair, have parking, free wifi",location:chiang mai,Unknown,Unknown,,17040.0,1.0,3.0,0.0,0.0,17040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chiangkham Restaurant (Chiang Mai),ห้องอาหารเชียงคำ (เชียงใหม่),Thai,0.0
6595.0,S'More Beach Restaurant and Bar (Pattaya),90.0,international,"thai, international",casual dining,"family friendly, open air/outdoor, hotel restaurant, casual dining, cafe/dessert","indoor seating, swimming pool, live music, free wifi, outdoor seating, have parking, vegan/vegetarian friendly",location:pattaya,Unknown,Unknown,,203400.0,9.0,26.0,0.0,0.0,22600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S'More Beach Restaurant and Bar (Pattaya),เอส มอร์ บีช เรสเตอรองต์ แอน บาร์ (พัทยา),International,0.0
6596.0,Newrich Buffet ,90.0,korean,korean,buffet,buffet,"indoor seating, have baby chair, free corkage, free wifi, have parking, wheelchair access",location:pathum thani,Unknown,Unknown,,56160.0,5.0,12.0,0.0,1.0,11232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newrich Buffet,นิวริช บุฟเฟ่ต์,Korean,0.0
6597.0,The Cocktail Office,90.0,international,international,wine bar,"rooftop, wine bar, pub/bar","free wifi, indoor seating, swimming pool, have parking, private room up to 10 people",mrtroute:mrt clarke quay,"popularzone:clarke quay, mrtroute:mrt clarke quay",Unknown,,89280.0,31.0,93.0,0.0,1.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Cocktail Office,The Cocktail Office,International,0.0
6598.0,FOC by the Beach,90.0,spanish,spanish,casual dining,"family friendly, casual dining","have parking, have baby chair, accommodates 120+ people, pet friendly, wheelchair access, accommodates 80+ people, indoor seating, swimming pool, scenic view, vegan/vegetarian friendly, accommodates 50+ people, free wifi",mrtroute:mrt harbourfront,"mrtroute:mrt harbourfront, popularzone:sentosa",Unknown,,149184.0,51.0,187.0,0.0,0.0,2925.176470588235,0.0,0.0,0.0,0.0,0.0,17.0,0.0,FOC by the Beach,FOC by the Beach,Spanish,0.0
6599.0,Kinji Omakase (Pattaya) ,90.0,japanese,japanese,omakase,omakase,"roadside parking, free wifi, indoor seating, have parking",location:pattaya,Unknown,Unknown,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,Kinji Omakase (Pattaya),คินจิ โอมากาเสะ (พัทยา),Japanese,0.0
6600.0,Naiades Wine Cafe,30.0,mediterranean,"mediterranean, fusion",family friendly,"chain restaurant, family friendly, wine bar, grill/bbq, rooftop, waterfront, casual dining, healthy, open air/outdoor, fine dining","indoor seating, karaoke, free wifi, live music, scenic view, kids playground, pet friendly, outdoor seating, roadside parking",popularzone:nonthaburi,popularzone:nonthaburi,Unknown,4.803037527416546,618840.0,28.0,94.0,0.0,0.0,22101.428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Naiades Wine Cafe,ในอดีต,Mediterranean,0.0
6601.0,Narnia Steak & Seafood (Pattaya),90.0,thai,thai,casual dining,"family friendly, casual dining","sports screening, have baby chair, roadside parking, indoor seating, outdoor seating",location:pattaya,Unknown,Unknown,4.770210448652636,634080.0,39.0,150.0,0.0,2.0,16258.461538461539,0.0,0.0,0.0,0.0,0.0,15.0,0.0,Narnia Steak & Seafood (Pattaya),นาเนีย สเต็ก & ซีฟู้ด (พัทยา),Thai,0.0
6602.0,The Grill House Rooftop (Khaoyai),90.0,mediterranean,"fusion, mediterranean",grill/bbq,"family friendly, wine bar, waterfront, open air/outdoor, casual dining, rooftop, grill/bbq, healthy","have parking, indoor seating, free wifi",location:khao yai,Unknown,Unknown,4.770210448652636,354480.0,21.0,61.0,0.0,0.0,16880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Grill House Rooftop (Khaoyai),เดอะ กริลล์ เฮ้าส์ รูฟท็อป (เขาใหญ่),Mediterranean,0.0
6604.0,Jao Samut Seafood Buffet (Pattaya) ,90.0,international,"thai, japanese, italian, chinese, international, fusion",buffet,"family friendly, casual dining, grill/bbq, buffet, open air/outdoor","kids playground, scenic view, wheelchair access, outdoor seating, have baby chair, have parking",location:pattaya,Unknown,Unknown,4.270210448652636,5417280.0,159.0,496.0,1.0,5.0,34070.943396226416,0.006289308176100629,0.0,0.0,0.0,0.0,0.0,0.0,Jao Samut Seafood Buffet (Pattaya),เจ้าสมุทร ซีฟู้ดบุฟเฟต์ (พัทยา),International,0.0
6605.0,Square one At Dusit Princess Srinakarin,90.0,international,international,buffet,"family friendly, buffet, grill/bbq","have baby chair, indoor seating, live music, free wifi, have parking",popularzone:srinakarin,popularzone:srinakarin,Unknown,,457160.0,11.0,46.0,0.0,0.0,41560.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,Square one At Dusit Princess Srinakarin,สแคว วัน แอท ดุสิต ปรินเซส ศรีนครินทร์,International,0.0
6606.0,Big Fish Siam At Siam (Pattaya),90.0,international,international,buffet,"casual dining, buffet, family friendly","indoor seating, free wifi, wheelchair access, live music, have parking",location:pattaya,Unknown,Unknown,4.362126269191582,2738124.0,121.0,313.0,2.0,3.0,22629.12396694215,0.01652892561983471,0.0,0.0,0.0,0.0,86.0,0.0,Big Fish Siam At Siam (Pattaya),บิ๊กฟิช สยาม แอท สยาม (พัทยา),International,0.0
6607.0,The Best Veggie Khaoyai,90.0,fusion,"fusion, italian, thai isaan, thai",cafe/dessert,"healthy, cafe/dessert","have parking, vegan/vegetarian friendly, have baby chair, outdoor seating",location:khao yai,Unknown,Unknown,,203760.0,13.0,38.0,0.0,2.0,15673.846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The Best Veggie Khaoyai,เดอะเบสเวจจี้ เขาใหญ่,Fusion,0.0
6608.0,Sukjai by Pata Obasan (Chiang Mai),90.0,thai,"thai isaan, thai southern, thai",healthy,"family friendly, healthy, activity/experience","free wifi, have parking, halal, scenic view, private room up to 20 people, indoor seating, vegan/vegetarian friendly",location:chiang mai,Unknown,Unknown,4.6601803845594025,2811000.0,179.0,498.0,0.0,6.0,15703.910614525139,0.0,0.0,0.0,0.0,0.0,35.0,0.0,Sukjai by Pata Obasan (Chiang Mai),สุขใจ บาย ป้าตา โอบะซัง (เชียงใหม่),Thai,0.0
6609.0,Hongfu 鸿福 ,90.0,chinese,"chinese, fusion, thai",family friendly,"casual dining, family friendly","wheelchair access, private room up to 10 people, have parking, private room up to 20 people, private room up to 40 people, have baby chair, free wifi, indoor seating",popularzone:samut prakan,popularzone:samut prakan,Unknown,,390600.0,10.0,48.0,0.0,0.0,39060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hongfu 鸿福,หงฝู 鸿福,Chinese,0.0
6610.0,Va Presto,90.0,italian,italian,family friendly,"buffet, fine dining, casual dining, cafe/dessert, fast food, family friendly","indoor seating, have baby chair, have parking, free wifi",popularzone:rama 3,popularzone:rama 3,Unknown,4.874660244719619,777360.0,40.0,101.0,0.0,0.0,19434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Va Presto,วาเพรสโต้,Italian,0.0
6611.0,Steak 700 Rais (Sattahip) ,90.0,steakhouse,"steakhouse, international",casual dining,"family friendly, casual dining","private room up to 10 people, live music, have parking, sports screening, indoor seating",location:chonburi,Unknown,Unknown,4.436877115319303,352836.0,22.0,69.0,0.0,6.0,16038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Steak 700 Rais (Sattahip),สเต๊ก 700 ไร่ (สัตหีบ),Steakhouse,0.0
6612.0,Bunma Kaiyang,90.0,thai isaan,"thai southern, thai isaan",family friendly,"family friendly, casual dining","roadside parking, wheelchair access, free wifi, have parking, have baby chair, private room up to 10 people, free corkage, private room up to 20 people",popularzone:rangsit,popularzone:rangsit,Unknown,4.60354378198597,99000.0,8.0,23.0,0.0,3.0,12375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bunma Kaiyang,บุญมา ไก่ย่าง,Thai Isaan,0.0
6613.0,Mae Oil Soijuu,90.0,thai,thai,casual dining,"casual dining, family friendly","pet friendly, live music, private room up to 10 people, roadside parking, indoor seating, free wifi",popularzone:ladprao,popularzone:ladprao,Unknown,4.803037527416546,114000.0,6.0,26.0,0.0,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mae Oil Soijuu,แม่ออยซอยจุ๊,Thai,0.0
6614.0,Klindin Cafe & Restaurant,90.0,thai,"italian, thai, thai isaan",family friendly,"waterfront, family friendly, cafe/dessert, casual dining","have parking, outdoor seating, free corkage, wheelchair access, have baby chair, free wifi, scenic view, private room up to 20 people, indoor seating",location:don mueang,Unknown,Unknown,4.770210448652636,169320.0,13.0,43.0,0.0,0.0,13024.615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Klindin Cafe & Restaurant,กลิ่นดิน คาเฟ่ แอนด์ เรสเตอร์รองต์,Thai,0.0
6616.0,Kitchen Yu Pin,90.0,thai,thai,family friendly,"open air/outdoor, waterfront, family friendly, activity/experience, casual dining","games, private room up to 10 people, have parking, wheelchair access, scenic view, have baby chair, kids playground, private room up to 20 people, free wifi, pet friendly, indoor seating, private room up to 40 people",location:bang khun thian,Unknown,restaurant & activity for kids,4.718438557659653,1493880.0,51.0,196.0,0.0,2.0,29291.764705882353,0.0,0.0,0.0,0.0,0.0,12.0,0.0,Kitchen Yu Pin,ครัวยุพิน ซีฟู้ด,Thai,0.0
6617.0,13 Coins Ngamwongwan,90.0,american,"american, thai",family friendly,"family friendly, casual dining","have parking, indoor seating",popularzone:ngamwongwan,"popularzone:nonthaburi, popularzone:ngamwongwan",Unknown,4.803037527416546,56000.0,8.0,16.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13 Coins Ngamwongwan,13 เหรียญ งามวงศ์วาน,American,0.0
6618.0,13 Coins Bang Yai,90.0,american,"thai, american",family friendly,"family friendly, casual dining","have parking, indoor seating",location:bang yai,popularzone:nonthaburi,Unknown,,101500.0,2.0,29.0,0.0,0.0,50750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13 Coins Bang Yai,13 เหรียญ บางใหญ่,American,0.0
6620.0,Laanna Kitchen Restaurant at Meliá Hotel (Chiang Mai),90.0,mediterranean,"international, thai, mediterranean, spanish",hotel restaurant,"buffet, hotel restaurant, healthy, casual dining, family friendly","vegan/vegetarian friendly, indoor seating, wheelchair access, free wifi, private room up to 20 people, have baby chair, private room up to 10 people, have parking",location:chiang mai,Unknown,Unknown,4.770210448652636,83916.0,7.0,7.0,0.0,0.0,11988.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,Laanna Kitchen Restaurant at Meliá Hotel (Chiang Mai),ห้องอาหารลานนาคิทเช่น แอท โรงแรมมีเลีย (เชียงใหม่),Mediterranean,0.0
6621.0,Mai Restaurant & Bar at Meliá Chiang Mai Hotel (Chiang Mai),90.0,thai northern,"thai northern, fusion, thai",fine dining,"wine bar, afternoon tea, family friendly, hotel buffet, fine dining, healthy, casual dining","private room up to 10 people, wheelchair access, scenic view, free wifi, indoor seating, have parking",location:chiang mai,Unknown,Unknown,4.770210448652636,2564796.0,93.0,220.0,0.0,9.0,27578.451612903227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mai Restaurant & Bar at Meliá Chiang Mai Hotel (Chiang Mai),ห้องอาหารไหม แอท โรงแรมมีเลีย (เชียงใหม่),Thai Northern,0.0
6622.0,Mai The Sky Bar at Meliá Hotel (Chiang Mai),90.0,spanish,"international, spanish, mediterranean",rooftop,"open air/outdoor, tapas/small plates, casual dining, rooftop, hotel restaurant, activity/experience, wine bar, pub/bar","free wifi, live music, dj, have parking, outdoor seating, scenic view",location:chiang mai,Unknown,Unknown,,6391980.0,271.0,645.0,2.0,6.0,23586.642066420663,0.007380073800738007,0.0,0.0,0.0,0.0,91.0,0.0,Mai The Sky Bar at Meliá Hotel (Chiang Mai),ไหม เดอะ สกาย บาร์ แอท โรงแรมมีเลีย (เชียงใหม่),Mediterranean,0.0
6623.0,Khun Rose Cuisine (Pattaya),90.0,thai,thai,family friendly,"family friendly, open air/outdoor, wine bar, grill/bbq, casual dining","pet friendly, free wifi, have parking, indoor seating",location:pattaya,Unknown,Unknown,4.770210448652636,191520.0,14.0,34.0,0.0,2.0,13680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Khun Rose Cuisine (Pattaya),คุณ โรส คุยซีน (พัทยา),Thai,0.0
6624.0,Melbourne House BKK,90.0,japanese,"australian, japanese",cafe/dessert,"cafe/dessert, activity/experience","have parking, indoor seating, vegan/vegetarian friendly, free wifi",location:phaya thai,Unknown,Unknown,,86400.0,12.0,24.0,0.0,1.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Melbourne House BKK,เมลเบิร์นเฮ้าส์ บีเคเค,Japanese,0.0
6625.0,Goji Kitchen Grill & Bar at Pattaya Marriott Resort and Spa (Pattaya),90.0,international,"thai, international",hotel restaurant,"hotel buffet, grill/bbq, family friendly, open air/outdoor, buffet, hotel restaurant, casual dining","indoor seating, have baby chair, wheelchair access, have parking, free wifi, outdoor seating, valet parking, private room up to 10 people",location:pattaya,Unknown,Unknown,4.846806965768424,10133280.0,197.0,835.0,3.0,6.0,51437.96954314721,0.015228426395939087,0.0,0.0,0.0,0.0,0.0,0.0,Goji Kitchen Grill & Bar at Pattaya Marriott Resort and Spa (Pattaya),โกจิ คิทเซ็น กริล แอนด์ บาร์ แอท พัทยา แมริออท รีสอร์ท แอนด์ สปา (พัทยา),International,0.0
6626.0,Sliding Doors,90.0,thai,"steakhouse, thai, thai isaan, italian",casual dining,"pub/bar, casual dining","indoor seating, live music, dj, have parking, roadside parking",location:wang thonglang,Unknown,Unknown,4.770210448652636,1437120.0,28.0,222.0,0.0,1.0,51325.71428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sliding Doors,สไลด์ดิง ดอร์,Thai,0.0
6627.0,Maison Dunand,90.0,french,french,fine dining,fine dining,"valet parking, free wifi, indoor seating",btsroute:bts saint louis,btsroute:bts saint louis,Unknown,,27421746.0,111.0,277.0,1.0,11.0,247042.75675675675,0.009009009009009009,0.0,0.0,0.0,0.0,40.0,0.0,Maison Dunand,เมซอง ดูนานด์,French,0.0
6628.0,Yuufuku Japanese Food,90.0,japanese,japanese,family friendly,"casual dining, family friendly, healthy, cafe/dessert, izakaya","wheelchair access, free wifi, have parking, roadside parking",location:bueng kum,Unknown,Unknown,4.770210448652636,25680.0,2.0,7.0,0.0,0.0,12840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yuufuku Japanese Food,ยูฟุคุ อาหารญี่ปุ่น,Japanese,0.0
6629.0,My Daddy’s Home,90.0,thai,"thai northern, thai",family friendly,"family friendly, casual dining, cafe/dessert","private room up to 10 people, outdoor seating, indoor seating, wheelchair access, have parking, free wifi, pet friendly",location:bang khun thian,Unknown,Unknown,4.770210448652636,850080.0,24.0,151.0,0.0,0.0,35420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,My Daddy’s Home,เฮือนของพ่อ,Thai,0.0
6630.0,VIVIN Sukhumvit 22,90.0,european,"australian, fusion, mediterranean, italian, french, international, european, steakhouse",cafe/dessert,"casual dining, cafe/dessert, healthy, fine dining, wine bar","indoor seating, roadside parking, outdoor seating, vegan/vegetarian friendly, free wifi, pet friendly",popularzone:asok,popularzone:asok,Unknown,,477240.0,24.0,57.0,0.0,0.0,19885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VIVIN Sukhumvit 22,วิวัง คาเฟ่ สุขุมวิท 22,European,0.0
6631.0,Say Hay Restaurant,90.0,thai,"fusion, thai",casual dining,"activity/experience, casual dining, open air/outdoor, waterfront, family friendly","private room up to 20 people, have baby chair, private room up to 40 people, vegan/vegetarian friendly, outdoor seating, private room up to 10 people, indoor seating, wheelchair access, free wifi, have parking",location:nakhon pathom,Unknown,Unknown,,328080.0,12.0,54.0,0.0,0.0,27340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Say Hay Restaurant,ร้านอาหารเซย์เฮย์,Thai,0.0
6632.0,Thaan Fai Restaurant Rama 9,90.0,italian,"italian, american, european, fusion",casual dining,"wine bar, casual dining, grill/bbq","private room up to 10 people, pet friendly, live music, free wifi, have parking, indoor seating, private room up to 20 people, have baby chair",popularzone:rama 9,popularzone:rama 9,Unknown,,1917000.0,53.0,125.0,0.0,1.0,36169.811320754714,0.0,0.0,0.0,0.0,0.0,26.0,0.0,Thaan Fai Restaurant Rama 9,ร้านอาหารถ่านไฟ พระราม 9,Italian,0.0
